"full.addr.simpl","full.addr","lat","lon","success","dist.centre","neigh.name","neigh.code","optional"
"Van Ostadestraat 152, Amsterdam, Netherlands","Van Ostadestraat 152_154, Amsterdam, Netherlands",52.3521686,4.8930424,"OK",2333.4740260737,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 154, Amsterdam, Netherlands","Van Ostadestraat 154, Amsterdam, Netherlands",52.3521757,4.8932016,"OK",2333.38685372338,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 155, Amsterdam, Netherlands","Van Ostadestraat 155_157, Amsterdam, Netherlands",52.3528787,4.8957541,"OK",2274.01829272383,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 159, Amsterdam, Netherlands","Van Ostadestraat 159, Amsterdam, Netherlands",52.3528583,4.8958478,"OK",2277.19888002011,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 16, Amsterdam, Netherlands","Van Ostadestraat 16, Amsterdam, Netherlands",52.3514917,4.8874214,"OK",2415.95581925727,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 187, Amsterdam, Netherlands","Van Ostadestraat 187, Amsterdam, Netherlands",52.3529058,4.8969728,"OK",2284.58157394908,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 19, Amsterdam, Netherlands","Van Ostadestraat 19, Amsterdam, Netherlands",52.3517828,4.8878288,"OK",2381.11831360568,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 194, Amsterdam, Netherlands","Van Ostadestraat 194, Amsterdam, Netherlands",52.3525204,4.8951332,"OK",2307.81590448222,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 196, Amsterdam, Netherlands","Van Ostadestraat 196, Amsterdam, Netherlands",52.3525551,4.8952251,"OK",2304.77548641349,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 198, Amsterdam, Netherlands","Van Ostadestraat 198, Amsterdam, Netherlands",52.3525439,4.8952884,"OK",2306.56556442164,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 2, Amsterdam, Netherlands","Van Ostadestraat 2_207, Amsterdam, Netherlands",52.3514406,4.8869429,"OK",2425.02781904772,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 213, Amsterdam, Netherlands","Van Ostadestraat 213, Amsterdam, Netherlands",52.3532418,4.8982558,"OK",2265.51511265587,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 218, Amsterdam, Netherlands","Van Ostadestraat 218, Amsterdam, Netherlands",52.3526632,4.8960765,"OK",2301.00503990195,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 220, Amsterdam, Netherlands","Van Ostadestraat 220, Amsterdam, Netherlands",52.3526737,4.8961457,"OK",2300.57692115503,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 222, Amsterdam, Netherlands","Van Ostadestraat 222, Amsterdam, Netherlands",52.3526857,4.896225,"OK",2300.10240037958,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 224, Amsterdam, Netherlands","Van Ostadestraat 224, Amsterdam, Netherlands",52.3526967,4.8962976,"OK",2299.67816800184,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 226, Amsterdam, Netherlands","Van Ostadestraat 226, Amsterdam, Netherlands",52.3527564,4.8964105,"OK",2294.36465875764,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 228, Amsterdam, Netherlands","Van Ostadestraat 228_230, Amsterdam, Netherlands",52.3527198,4.8964503,"OK",2298.82646351302,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 23, Amsterdam, Netherlands","Van Ostadestraat 23, Amsterdam, Netherlands",52.3517899,4.8879772,"OK",2379.4620184877,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234, Amsterdam, Netherlands",52.3527453,52.3527453,"OK",3174020.10921162,NA,NA,TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234, Amsterdam, Netherlands",52.3527453,52.3527453,"OK",3174020.10921162,NA,NA,TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234, Amsterdam, Netherlands",4.8966254,4.8966254,"OK",5263404.53233344,NA,NA,TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234, Amsterdam, Netherlands",4.8966254,4.8966254,"OK",5263404.53233344,NA,NA,TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234_236, Amsterdam, Netherlands",52.3527453,52.3527453,"OK",3174020.10921162,NA,NA,TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234_236, Amsterdam, Netherlands",52.3527453,52.3527453,"OK",3174020.10921162,NA,NA,TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234_236, Amsterdam, Netherlands",4.8966254,4.8966254,"OK",5263404.53233344,NA,NA,TRUE
"Van Ostadestraat 232, Amsterdam, Netherlands","Van Ostadestraat 232_234_236, Amsterdam, Netherlands",4.8966254,4.8966254,"OK",5263404.53233344,NA,NA,TRUE
"Van Ostadestraat 236, Amsterdam, Netherlands","Van Ostadestraat 236, Amsterdam, Netherlands",52.352754,4.8966875,"OK",2297.78641535504,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 237, Amsterdam, Netherlands","Van Ostadestraat 237, Amsterdam, Netherlands",52.3534066,4.8990236,"OK",2259.85810061892,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 238, Amsterdam, Netherlands","Van Ostadestraat 238, Amsterdam, Netherlands",52.3527795,4.8968691,"OK",2297.1457742503,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 239, Amsterdam, Netherlands","Van Ostadestraat 239, Amsterdam, Netherlands",52.3534245,4.8991248,"OK",2259.62481679083,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 240, Amsterdam, Netherlands","Van Ostadestraat 240, Amsterdam, Netherlands",52.3527916,4.896956,"OK",2296.87516442225,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 249, Amsterdam, Netherlands","Van Ostadestraat 249, Amsterdam, Netherlands",52.3535449,4.8998584,"OK",2259.6173068484,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 25, Amsterdam, Netherlands","Van Ostadestraat 25, Amsterdam, Netherlands",52.3517803,4.8881086,"OK",2379.79267979197,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 251, Amsterdam, Netherlands","Van Ostadestraat 251, Amsterdam, Netherlands",52.3535452,4.8998603,"OK",2259.62009312073,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 252, Amsterdam, Netherlands","Van Ostadestraat 252, Amsterdam, Netherlands",52.3529265,4.8971138,"OK",2284.07466544083,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 253, Amsterdam, Netherlands","Van Ostadestraat 253, Amsterdam, Netherlands",52.3535712,4.9000056,"OK",2259.5293572182,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257_261, Amsterdam, Netherlands",52.3535827,52.3535827,"OK",3174043.28793128,NA,NA,TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257_261, Amsterdam, Netherlands",52.3535827,52.3535827,"OK",3174043.28793128,NA,NA,TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257_261, Amsterdam, Netherlands",4.9000703,4.9000703,"OK",5263023.62846033,NA,NA,TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257_261, Amsterdam, Netherlands",4.9000703,4.9000703,"OK",5263023.62846033,NA,NA,TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257, Amsterdam, Netherlands",52.3535827,52.3535827,"OK",3174043.28793128,NA,NA,TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257, Amsterdam, Netherlands",52.3535827,52.3535827,"OK",3174043.28793128,NA,NA,TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257, Amsterdam, Netherlands",4.9000703,4.9000703,"OK",5263023.62846033,NA,NA,TRUE
"Van Ostadestraat 257, Amsterdam, Netherlands","Van Ostadestraat 257, Amsterdam, Netherlands",4.9000703,4.9000703,"OK",5263023.62846033,NA,NA,TRUE
"Van Ostadestraat 259, Amsterdam, Netherlands","Van Ostadestraat 259, Amsterdam, Netherlands",52.3535931,4.9001214,"OK",2259.36473716349,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 261, Amsterdam, Netherlands","Van Ostadestraat 261, Amsterdam, Netherlands",52.3536031,4.9001842,"OK",2259.48856832305,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 267, Amsterdam, Netherlands","Van Ostadestraat 267, Amsterdam, Netherlands",52.3536573,4.9004844,"OK",2259.51827491155,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 27, Amsterdam, Netherlands","Van Ostadestraat 27, Amsterdam, Netherlands",52.3517899,4.8881818,"OK",2378.3334245272,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 271, Amsterdam, Netherlands","Van Ostadestraat 271, Amsterdam, Netherlands",52.3536737,4.9005745,"OK",2259.55230517525,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 273, Amsterdam, Netherlands","Van Ostadestraat 273, Amsterdam, Netherlands",52.3536959,4.9006576,"OK",2258.84737915,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 275, Amsterdam, Netherlands","Van Ostadestraat 275_277, Amsterdam, Netherlands",52.3536972,4.9007031,"OK",2259.62250002687,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 278, Amsterdam, Netherlands","Van Ostadestraat 278, Amsterdam, Netherlands",52.3532458,4.8992645,"OK",2281.25153241885,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 280, Amsterdam, Netherlands","Van Ostadestraat 280, Amsterdam, Netherlands",52.3532757,4.8995805,"OK",2283.50458402185,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 282, Amsterdam, Netherlands","Van Ostadestraat 282, Amsterdam, Netherlands",52.353269,4.899394,"OK",2280.97163877664,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 284, Amsterdam, Netherlands","Van Ostadestraat 284, Amsterdam, Netherlands",52.3532851,4.899483,"OK",2280.78399828157,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 286, Amsterdam, Netherlands","Van Ostadestraat 286, Amsterdam, Netherlands",52.353298,4.8995545,"OK",2280.64961972863,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 288, Amsterdam, Netherlands","Van Ostadestraat 288, Amsterdam, Netherlands",52.3532757,4.8995805,"OK",2283.50458402185,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 29, Amsterdam, Netherlands","Van Ostadestraat 29, Amsterdam, Netherlands",52.3518038,4.8882818,"OK",2376.26901624419,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 290, Amsterdam, Netherlands","Van Ostadestraat 290, Amsterdam, Netherlands",52.3533559,4.8996935,"OK",2276.89669414973,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 295, Amsterdam, Netherlands","Van Ostadestraat 295, Amsterdam, Netherlands",52.3538105,4.9012574,"OK",2259.07862972959,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 297, Amsterdam, Netherlands","Van Ostadestraat 297, Amsterdam, Netherlands",52.3538492,4.9013721,"OK",2257.44292530661,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 3, Amsterdam, Netherlands","Van Ostadestraat 3, Amsterdam, Netherlands",52.3516858,4.8872199,"OK",2395.86320771246,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308, Amsterdam, Netherlands",52.353436,52.353436,"OK",3174039.22729041,NA,NA,TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308, Amsterdam, Netherlands",4.9002706,4.9002706,"OK",5263001.48180258,NA,NA,TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308, Amsterdam, Netherlands",52.353436,52.353436,"OK",3174039.22729041,NA,NA,TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308, Amsterdam, Netherlands",4.9002706,4.9002706,"OK",5263001.48180258,NA,NA,TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308_310_312, Amsterdam, Netherlands",52.353436,52.353436,"OK",3174039.22729041,NA,NA,TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308_310_312, Amsterdam, Netherlands",4.9002706,4.9002706,"OK",5263001.48180258,NA,NA,TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308_310_312, Amsterdam, Netherlands",52.353436,52.353436,"OK",3174039.22729041,NA,NA,TRUE
"Van Ostadestraat 308, Amsterdam, Netherlands","Van Ostadestraat 308_310_312, Amsterdam, Netherlands",4.9002706,4.9002706,"OK",5263001.48180258,NA,NA,TRUE
"Van Ostadestraat 309, Amsterdam, Netherlands","Van Ostadestraat 309, Amsterdam, Netherlands",52.3540361,4.9023035,"OK",2258.73238377695,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 31, Amsterdam, Netherlands","Van Ostadestraat 31, Amsterdam, Netherlands",52.3517953,4.8883518,"OK",2376.85816473689,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 310, Amsterdam, Netherlands","Van Ostadestraat 310, Amsterdam, Netherlands",52.3534465,4.9003352,"OK",2279.10139462957,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 312, Amsterdam, Netherlands","Van Ostadestraat 312, Amsterdam, Netherlands",52.3518251,4.8883054,"OK",2373.7850261274,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 314, Amsterdam, Netherlands","Van Ostadestraat 314_318_320, Amsterdam, Netherlands",52.3534595,4.9005249,"OK",2281.39088194235,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321, Amsterdam, Netherlands",4.9025406,4.9025406,"OK",5262750.49823331,NA,NA,TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321, Amsterdam, Netherlands",52.3541156,52.3541156,"OK",3174058.03881502,NA,NA,TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321, Amsterdam, Netherlands",4.9025406,4.9025406,"OK",5262750.49823331,NA,NA,TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321, Amsterdam, Netherlands",52.3541156,52.3541156,"OK",3174058.03881502,NA,NA,TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321_323, Amsterdam, Netherlands",4.9025406,4.9025406,"OK",5262750.49823331,NA,NA,TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321_323, Amsterdam, Netherlands",52.3541156,52.3541156,"OK",3174058.03881502,NA,NA,TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321_323, Amsterdam, Netherlands",4.9025406,4.9025406,"OK",5262750.49823331,NA,NA,TRUE
"Van Ostadestraat 321, Amsterdam, Netherlands","Van Ostadestraat 321_323, Amsterdam, Netherlands",52.3541156,52.3541156,"OK",3174058.03881502,NA,NA,TRUE
"Van Ostadestraat 322, Amsterdam, Netherlands","Van Ostadestraat 322, Amsterdam, Netherlands",52.3535264,4.9007684,"OK",2279.0948874778,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 323, Amsterdam, Netherlands","Van Ostadestraat 323, Amsterdam, Netherlands",52.3541043,4.9025617,"OK",2257.73175584252,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 328, Amsterdam, Netherlands","Van Ostadestraat 328, Amsterdam, Netherlands",52.3535644,4.9009777,"OK",2279.3051053881,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 33, Amsterdam, Netherlands","Van Ostadestraat 33, Amsterdam, Netherlands",52.3518023,4.8884195,"OK",2375.74791178996,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 330, Amsterdam, Netherlands","Van Ostadestraat 330_336_110_112, Amsterdam, Netherlands",52.3535819,4.9010596,"OK",2279.13486253506,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 339, Amsterdam, Netherlands","Van Ostadestraat 339, Amsterdam, Netherlands",52.3543107,4.903155,"OK",2250.91084270821,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 346, Amsterdam, Netherlands","Van Ostadestraat 346, Amsterdam, Netherlands",52.3536809,4.90163,"OK",2280.78570905833,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 348, Amsterdam, Netherlands","Van Ostadestraat 348, Amsterdam, Netherlands",52.353696,4.9017108,"OK",2280.96393336021,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 35, Amsterdam, Netherlands","Van Ostadestraat 35, Amsterdam, Netherlands",52.3518188,4.8884624,"OK",2373.70973464826,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 375, Amsterdam, Netherlands","Van Ostadestraat 375_377, Amsterdam, Netherlands",52.354488,4.9037775,"OK",2248.78916400973,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 381, Amsterdam, Netherlands","Van Ostadestraat 381, Amsterdam, Netherlands",52.3545521,4.9040038,"OK",2248.29470031414,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 383, Amsterdam, Netherlands","Van Ostadestraat 383, Amsterdam, Netherlands",52.3545612,4.9040347,"OK",2248.20165281779,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 385, Amsterdam, Netherlands","Van Ostadestraat 385_391, Amsterdam, Netherlands",52.3545508,4.9040541,"OK",2249.78923483882,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 386, Amsterdam, Netherlands","Van Ostadestraat 386, Amsterdam, Netherlands",52.3541005,4.9032254,"OK",2274.41676571847,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 388, Amsterdam, Netherlands","Van Ostadestraat 388_390, Amsterdam, Netherlands",52.3541614,4.9033391,"OK",2270.99625169651,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 4, Amsterdam, Netherlands","Van Ostadestraat 4, Amsterdam, Netherlands",52.3514363,4.8869902,"OK",2425.14667742207,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 413, Amsterdam, Netherlands","Van Ostadestraat 413, Amsterdam, Netherlands",52.3548314,4.9050101,"OK",2248.22658406888,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 415, Amsterdam, Netherlands","Van Ostadestraat 415_417, Amsterdam, Netherlands",52.3548717,4.9050836,"OK",2246.3207513828,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 421, Amsterdam, Netherlands","Van Ostadestraat 421, Amsterdam, Netherlands",52.3549373,4.905302,"OK",2246.18667871178,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 423, Amsterdam, Netherlands","Van Ostadestraat 423, Amsterdam, Netherlands",52.3549549,4.9053606,"OK",2246.17165014638,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 434, Amsterdam, Netherlands","Van Ostadestraat 434, Amsterdam, Netherlands",52.3543348,4.9038402,"OK",2266.15481932433,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 442, Amsterdam, Netherlands","Van Ostadestraat 442_444, Amsterdam, Netherlands",52.3544055,4.9039092,"OK",2260.74567442747,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 470, Amsterdam, Netherlands","Van Ostadestraat 470_472, Amsterdam, Netherlands",52.3545044,4.9045203,"OK",2267.32912478975,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 476, Amsterdam, Netherlands","Van Ostadestraat 476_474, Amsterdam, Netherlands",52.354538,4.9046324,"OK",2267.05627406637,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 480, Amsterdam, Netherlands","Van Ostadestraat 480_482, Amsterdam, Netherlands",52.3545591,4.9047026,"OK",2266.89567345078,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 496, Amsterdam, Netherlands","Van Ostadestraat 496, Amsterdam, Netherlands",52.3547696,4.9054035,"OK",2265.99530860567,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 5, Amsterdam, Netherlands","Van Ostadestraat 5, Amsterdam, Netherlands",52.3517,4.8872744,"OK",2393.9051770449,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 51, Amsterdam, Netherlands","Van Ostadestraat 51, Amsterdam, Netherlands",52.3519036,4.8889391,"OK",2362.23165079989,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 55, Amsterdam, Netherlands","Van Ostadestraat 55, Amsterdam, Netherlands",52.3519668,4.8896996,"OK",2352.82997926821,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 58, Amsterdam, Netherlands","Van Ostadestraat 58, Amsterdam, Netherlands",52.3516259,4.8887132,"OK",2393.99475788847,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 6, Amsterdam, Netherlands","Van Ostadestraat 6, Amsterdam, Netherlands",52.3514439,4.8870554,"OK",2423.82128093003,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 60, Amsterdam, Netherlands","Van Ostadestraat 60, Amsterdam, Netherlands",52.3516688,4.8887725,"OK",2388.98112825659,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 62, Amsterdam, Netherlands","Van Ostadestraat 62, Amsterdam, Netherlands",52.3516774,4.8888376,"OK",2387.75999269282,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 66, Amsterdam, Netherlands","Van Ostadestraat 66_272_274, Amsterdam, Netherlands",52.3516939,4.8889831,"OK",2385.36200667735,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 7, Amsterdam, Netherlands","Van Ostadestraat 7_9, Amsterdam, Netherlands",52.351681,4.8873486,"OK",2395.49127284189,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 73, Amsterdam, Netherlands","Van Ostadestraat 73, Amsterdam, Netherlands",52.3520711,4.890263,"OK",2340.1970261075,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 75, Amsterdam, Netherlands","Van Ostadestraat 75, Amsterdam, Netherlands",52.3520482,4.8903323,"OK",2342.66107876736,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 78, Amsterdam, Netherlands","Van Ostadestraat 78, Amsterdam, Netherlands",52.3518383,4.8898349,"OK",2366.81761805573,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8, Amsterdam, Netherlands",4.8871356,4.8871356,"OK",5264453.92182766,NA,NA,TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8, Amsterdam, Netherlands",4.8871356,4.8871356,"OK",5264453.92182766,NA,NA,TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8, Amsterdam, Netherlands",52.3514637,52.3514637,"OK",3173984.63730791,NA,NA,TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8, Amsterdam, Netherlands",52.3514637,52.3514637,"OK",3173984.63730791,NA,NA,TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8_10, Amsterdam, Netherlands",4.8871356,4.8871356,"OK",5264453.92182766,NA,NA,TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8_10, Amsterdam, Netherlands",4.8871356,4.8871356,"OK",5264453.92182766,NA,NA,TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8_10, Amsterdam, Netherlands",52.3514637,52.3514637,"OK",3173984.63730791,NA,NA,TRUE
"Van Ostadestraat 8, Amsterdam, Netherlands","Van Ostadestraat 8_10, Amsterdam, Netherlands",52.3514637,52.3514637,"OK",3173984.63730791,NA,NA,TRUE
"Van Ostadestraat 80, Amsterdam, Netherlands","Van Ostadestraat 80, Amsterdam, Netherlands",52.3518205,4.8899031,"OK",2368.65863812544,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 82, Amsterdam, Netherlands","Van Ostadestraat 82, Amsterdam, Netherlands",52.3518295,4.8899735,"OK",2367.5238932874,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 84, Amsterdam, Netherlands","Van Ostadestraat 84_86, Amsterdam, Netherlands",52.3518469,4.890057,"OK",2365.44231589583,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 88, Amsterdam, Netherlands","Van Ostadestraat 88, Amsterdam, Netherlands",52.3518096,4.8901399,"OK",2369.46029047434,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 90, Amsterdam, Netherlands","Van Ostadestraat 90, Amsterdam, Netherlands",52.3518549,4.8902546,"OK",2364.26097689667,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 92, Amsterdam, Netherlands","Van Ostadestraat 92, Amsterdam, Netherlands",52.351865,4.8902525,"OK",2363.14000346899,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94, Amsterdam, Netherlands",4.89034,4.89034,"OK",5264099.56056722,NA,NA,TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94, Amsterdam, Netherlands",52.3518762,52.3518762,"OK",3173996.05414769,NA,NA,TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94, Amsterdam, Netherlands",4.89034,4.89034,"OK",5264099.56056722,NA,NA,TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94, Amsterdam, Netherlands",52.3518762,52.3518762,"OK",3173996.05414769,NA,NA,TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94_106, Amsterdam, Netherlands",4.89034,4.89034,"OK",5264099.56056722,NA,NA,TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94_106, Amsterdam, Netherlands",52.3518762,52.3518762,"OK",3173996.05414769,NA,NA,TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94_106, Amsterdam, Netherlands",4.89034,4.89034,"OK",5264099.56056722,NA,NA,TRUE
"Van Ostadestraat 94, Amsterdam, Netherlands","Van Ostadestraat 94_106, Amsterdam, Netherlands",52.3518762,52.3518762,"OK",3173996.05414769,NA,NA,TRUE
"Van Ostadestraat 96, Amsterdam, Netherlands","Van Ostadestraat 96, Amsterdam, Netherlands",52.3518866,4.8904217,"OK",2360.54728809518,"Nieuwe Pijp","25",TRUE
"Van Ostadestraat 98, Amsterdam, Netherlands","Van Ostadestraat 98, Amsterdam, Netherlands",52.3518959,4.8904949,"OK",2359.44791362358,"Nieuwe Pijp","25",TRUE
"Van Speijkstraat 103, Amsterdam, Netherlands","Van Speijkstraat 103_105, Amsterdam, Netherlands",52.3692211,4.8601639,"OK",2137.86766133968,"De Krommert","40",TRUE
"Van Speijkstraat 107, Amsterdam, Netherlands","Van Speijkstraat 107_109, Amsterdam, Netherlands",52.3693365,4.8601423,"OK",2136.75324882595,"De Krommert","40",TRUE
"Van Speijkstraat 111, Amsterdam, Netherlands","Van Speijkstraat 111_113, Amsterdam, Netherlands",52.3694617,4.8601188,"OK",2135.63639650858,"De Krommert","40",TRUE
"Van Speijkstraat 115, Amsterdam, Netherlands","Van Speijkstraat 115_117, Amsterdam, Netherlands",52.369579,4.8600967,"OK",2134.67861126698,"De Krommert","40",TRUE
"Van Speijkstraat 12, Amsterdam, Netherlands","Van Speijkstraat 12, Amsterdam, Netherlands",52.366798,4.860906,"OK",2160.31265702289,"De Krommert","40",TRUE
